NomeDocente	ID_LATTES_MERGED	Vinculo	UnidadeExercicio	OrgaoExercicio	Curso	Habilitacao	Turno	Modalidade	ProgramaPG	DESC_NIVEL
ELISABETE ZARDO BURIGO	0813705231998657	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
JOAO FELIZ DUARTE DE MORAES	6069403364807882	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
LEANDRA ANVERSA FIOREZE	9910618131721810	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
LISETE REGINA BAMPI	3975085461220996	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
LUCIANA NEVES NUNES	9080647872472086	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
LUISA RODRIGUEZ DOERING	6472199305373041	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
MARCIA RODRIGUES NOTARE MENEGHETTI	9321196983141007	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
MARCUS VINICIUS DE AZEVEDO BASSO	5478310789654878	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
MARIA CECILIA BUENO FISCHER	0873759229290119	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
MARILAINE DE FRAGA SANT ANA	9414613260523855	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
MAURICIO ROSA	0170862557823567	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
RODRIGO DALLA VECCHIA	3543447716539874	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
RODRIGO SYCHOCKI DA SILVA	3454823175359548	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
VANDOIR STORMOWSKI	5352773817920506	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO DE MATEMÁTICA	Acadêmico
CAMILA GIUGLIANI	3506401093350896	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
CARMEN LUCIA BEZERRA MACHADO	3967166052798504	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
CLECIO HOMRICH DA SILVA	3616257829128156	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
CRISTINA ALBA WILDT TORREZZAN	4488496036470245	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
CRISTINE MARIA WARMLING	1429585311563331	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
DANILO BLANK	0578735969115866	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
DENISE BUENO	2413108146059860	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
FABIANA SCHNEIDER PIRES	8124035459363562	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
JOSE ROBERTO GOLDIM	0485816067416121	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
LUIZ FERNANDO CALAGE ALVARENGA	2203190538046270	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
MARCELO ZUBARAN GOLDANI	7505217424552209	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
MARIANGELA KRAEMER LENZ ZIEDE	3520203591806185	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
PAULO PEIXOTO DE ALBUQUERQUE	8821623190315740	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
RAFAEL ARENHALDT	6085088771274168	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
RAMONA FERNANDA CERIOTTI TOASSI	1885442160941630	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
RICARDO DE SOUZA KUCHENBECKER	9644918418787721	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
ROGER DOS SANTOS ROSA	6601104117405392	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
ROSANE PAIXAO SCHLATTER	8380154999892692	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ENSINO NA SAÚDE (PROFISSIONAL)	Profissional
AIRTON TETELBOM STEIN	2762761928704612	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
ALVARO VIGO	1590479219133437	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
BÁRBARA NIEGIA GARCIA DE GOULART	1447301799959291	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
BRUCE BARTHOLOW DUNCAN	4862166496983255	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
CAMILA GIUGLIANI	3506401093350896	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
CARISI ANNE POLANCZYK	5434363301784948	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
CRISTINA ROLIM NEUMANN	0693701878610554	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
DANIELA RIVA KNAUTH	6297361141719296	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
ELSA REGINA JUSTO GIUGLIANI	3972596080388477	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
ERNO HARZHEIM	2034064321016097	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
JULIANA BALBINOT HILGERT	5502111775606712	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
LUCIANA NEVES NUNES	9080647872472086	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
MARCELO RODRIGUES GONCALVES	0992189802564933	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
MARIA ANGELICA ANTUNES NUNES	4714893661827765	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
MARIA INES SCHMIDT	8044008131748129	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
MARILDA BORGES NEUTZLING	9523210694240166	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
MICHELE DREHMER	1255441506880461	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
NEMORA TREGNAGO BARCELLOS	9038555170562286	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
PATRICIA KLARMANN ZIEGELMANN	8486215358933890	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
RICARDO DE SOUZA KUCHENBECKER	9644918418787721	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
RODRIGO ANTONINI RIBEIRO	0227030470601631	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
RODRIGO CITTON PADILHA DOS REIS	3867312117732056	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
SANDRA CRISTINA PEREIRA COSTA FUCHS	8705154542003082	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
SOTERO SERRATE MENGUE	3448447982365173	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
STELA MARIS DE JEZUS CASTRO	3433964793739774	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
SUZI ALVES CAMEY	8280035478871760	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
TATIANE DA SILVA DAL PIZZOL	9678487261176688	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
VANESSA BIELEFELDT LEOTTI	5223855158009832	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
VIVIAN CRISTINE LUFT	1865443718607608	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	EPIDEMIOLOGIA	Acadêmico
DANILO MARCONDES FILHO	2905714912730176	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
EDUARDO DE OLIVEIRA HORTA	9221451104376951	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
FABIO MARIANO BAYER	9904863693302949	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
FLAVIO AUGUSTO ZIEGELMANN	2060620128806238	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
FRANCISCO CRIBARI NETO	2225977664095899	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
GABRIELA BETTELLA CYBIS	8044512380283558	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
GUILHERME PUMI	0541756341423245	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
HEDIBERT FREITAS LOPES	7679840055825288	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
HUDSON DA SILVA TORRENT	4598353131118655	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
JOSE LUIZ PADILHA DA SILVA	3046124981984913	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
MARCIO VALK	5132129709814657	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
SILVANA SCHNEIDER	1190756417432345	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
TAIANE SCHAEDLER PRASS	8633831813775704	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTATÍSTICA	Acadêmico
ANDRE LUIZ REIS DA SILVA	6302611515385123	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
ANDRE MOREIRA CUNHA	8489743997277206	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
ANDRES ERNESTO FERRARI HAINES	3048452119106066	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
CARLOS EDUARDO SCHONERWALD DA SILVA	7004184771837401	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
EDUARDO ERNESTO FILIPPI	7942715713336914	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
EDUARDO MUNHOZ SVARTMAN	5084815201919108	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
ERICO ESTEVES DUARTE	6434813168388201	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
FABIANO PELLIN MIELNICZUK	Não preenchido	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
FABIO COSTA MOROSINI	3545195769262482	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
FERNANDO FERRARI FILHO	4305281053280995	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
GUILHERME ZIEBELL DE OLIVEIRA	4947230921962426	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
JACQUELINE ANGELICA HERNANDEZ HAFFNER	3053864140910284	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
JOSE MARIO JOAQUIM MAGODE	3584705420540010	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
JOSE MIGUEL QUEDI MARTINS	6889254736917830	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
LUIZ AUGUSTO ESTRELLA FARIA	9617723335060309	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
LUIZA PERUFFO	6231668030881213	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
MARCELO MILAN	1850734653719500	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
MARCO AURELIO CHAVES CEPIK	3923697331385475	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
SILVIA REGINA FERABOLLI	2102366208901824	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
VERONICA KORBER GONCALVES	7938873295070552	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	ESTUDOS ESTRATÉGICOS INTERNACIONAIS	Acadêmico
ALAN ALVES BRITO	2662775834462406	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
ALEJANDRA DANIELA ROMERO	2401818255539744	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
ALEXANDRE PEREIRA DOS SANTOS	7084680316104510	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
ALLAN SCHNORR MULLER	4671776576501660	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
ANA LEONOR CHIES SANTIAGO SANTOS	5208486347093366	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
ANGELA FOERSTER	7012069649140656	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
ANTONIO MARCOS HELGUEIRA DE ANDRADE	5005867811414170	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
BASILIO XAVIER SANTIAGO	0744190581971770	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
CARLO REQUIAO DA CUNHA	9542837933586912	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
CAROLINA BRITO CARVALHO DOS SANTOS	0785743182319556	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
CESAR AUGUSTO ZEN VASCONCELLOS	0685547929615557	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	FÍSICA	Acadêmico
